date,price(USD),exchangeVolume(USD),generatedCoins,,,,,,,,,,,,,
10/31/2015,328.51,48598100,3675,,,,,,,,,,,,,
11/1/2015,315.01,37001100,3825,,,,,,,,,,,,,
11/2/2015,325.94,101918000,3825,,,,,,,,,,,,,
11/3/2015,361.87,206162000,3875,,,,,,,,,,,,,
11/4/2015,403.66,263900000,3875,,,,,,,,,,,,,
11/5/2015,408.08,151824992,3650,,,,,,,,,,,,,
11/6/2015,388.05,122687000,3625,,,,,,,,,,,,,
11/7/2015,374.27,56625100,3800,,,,,,,,,,,,,
11/8/2015,384.28,51817600,3475,,,,,,,,,,,,,
11/9/2015,374.32,68224400,3725,,,,,,,,,,,,,
11/10/2015,379.98,95797904,3650,,,,,,,,,,,,,
11/11/2015,339.82,107070000,4200,,,,,,,,,,,,,
11/12/2015,314.08,78477800,4025,,,,,,,,,,,,,
11/13/2015,338.5,52003000,4000,,,,,,,,,,,,,
11/14/2015,336.62,38612000,3550,,,,,,,,,,,,,
11/15/2015,333.05,44213100,4000,,,,,,,,,,,,,
11/16/2015,319.73,47980100,4325,,,,,,,,,,,,,
11/17/2015,330.36,51001600,3725,,,,,,,,,,,,,
11/18/2015,334.59,43783800,3825,,,,,,,,,,,,,
11/19/2015,334.68,45011100,3400,,,,,,,,,,,,,
11/20/2015,326.41,53152900,4175,,,,,,,,,,,,,
11/21/2015,322.09,28200500,4350,,,,,,,,,,,,,
11/22/2015,326.98,23439400,4300,,,,,,,,,,,,,
11/23/2015,324.35,27478900,4075,,,,,,,,,,,,,
11/24/2015,323.01,29362600,3900,,,,,,,,,,,,,
11/25/2015,320.05,41666900,3700,,,,,,,,,,,,,
11/26/2015,328.3,106105000,4400,,,,,,,,,,,,,
11/27/2015,351.86,55179100,3325,,,,,,,,,,,,,
11/28/2015,357.14,36816600,3850,,,,,,,,,,,,,
11/29/2015,357.47,40409300,3725,,,,,,,,,,,,,
11/30/2015,371.44,71701600,4050,,,,,,,,,,,,,
12/1/2015,377.41,60452200,4175,,,,,,,,,,,,,
12/2/2015,361.85,54160500,4025,,,,,,,,,,,,,
12/3/2015,359.33,50714900,3550,,,,,,,,,,,,,
12/4/2015,361.26,35784100,3825,,,,,,,,,,,,,
12/5/2015,363.72,66282200,4375,,,,,,,,,,,,,
12/6/2015,389.55,77762000,3975,,,,,,,,,,,,,
12/7/2015,389.98,63455800,3675,,,,,,,,,,,,,
12/8/2015,395.75,57801400,4375,,,,,,,,,,,,,
12/9/2015,414.44,90917200,4200,,,,,,,,,,,,,
12/10/2015,417.99,52138900,5400,,,,,,,,,,,,,
12/11/2015,415.28,110944000,4000,,,,,,,,,,,,,
12/12/2015,452.33,131969000,4050,,,,,,,,,,,,,
12/13/2015,431.66,55050600,3550,,,,,,,,,,,,,
12/14/2015,433.27,130496000,4875,,,,,,,,,,,,,
12/15/2015,443.88,83121104,4575,,,,,,,,,,,,,
12/16/2015,465.21,107944000,4075,,,,,,,,,,,,,
12/17/2015,454.78,47978400,3875,,,,,,,,,,,,,
12/18/2015,455.85,60220100,4225,,,,,,,,,,,,,
12/19/2015,463.55,47892700,3925,,,,,,,,,,,,,
12/20/2015,462.23,75409400,4125,,,,,,,,,,,,,
12/21/2015,442.84,77639696,3725,,,,,,,,,,,,,
12/22/2015,437.44,50840400,3750,,,,,,,,,,,,,
12/23/2015,436.72,47161400,3925,,,,,,,,,,,,,
12/24/2015,443.09,57157200,3450,,,,,,,,,,,,,
12/25/2015,454.86,39078500,4050,,,,,,,,,,,,,
12/26/2015,455.76,116166000,4275,,,,,,,,,,,,,
12/27/2015,416.51,53591200,5125,,,,,,,,,,,,,
12/28/2015,423.34,49638600,3775,,,,,,,,,,,,,
12/29/2015,422.1,51596500,3975,,,,,,,,,,,,,
12/30/2015,433.3,46889400,4125,,,,,,,,,,,,,
12/31/2015,425.88,45996600,3550,,,,,,,,,,,,,
1/1/2016,430.72,36278900,3375,,,,,,,,,,,,,
1/2/2016,434.62,30096600,3625,,,,,,,,,,,,,
1/3/2016,433.58,39633800,3625,,,,,,,,,,,,,
1/4/2016,430.06,38477500,4525,,,,,,,,,,,,,
1/5/2016,433.07,34522600,3925,,,,,,,,,,,,,
1/6/2016,431.86,34042500,3525,,,,,,,,,,,,,
1/7/2016,430.01,87562200,3675,,,,,,,,,,,,,
1/8/2016,457.54,56993000,4325,,,,,,,,,,,,,
1/9/2016,453.38,32278000,3775,,,,,,,,,,,,,
1/10/2016,448.24,35995900,4375,,,,,,,,,,,,,
1/11/2016,448.7,40450000,4250,,,,,,,,,,,,,
1/12/2016,448.18,115607000,4250,,,,,,,,,,,,,
1/13/2016,434.67,173888000,3700,,,,,,,,,,,,,
1/14/2016,432.29,43945500,3325,,,,,,,,,,,,,
1/15/2016,430.26,153351008,3050,,,,,,,,,,,,,
1/16/2016,365.07,120352000,3550,,,,,,,,,,,,,
1/17/2016,387.15,45319600,3775,,,,,,,,,,,,,
1/18/2016,381.73,54403900,4325,,,,,,,,,,,,,
1/19/2016,387.03,46819800,3325,,,,,,,,,,,,,
1/20/2016,379.74,121720000,3800,,,,,,,,,,,,,
1/21/2016,419.63,68338000,3425,,,,,,,,,,,,,
1/22/2016,409.75,91546600,4400,,,,,,,,,,,,,
1/23/2016,382.43,56247400,4475,,,,,,,,,,,,,
1/24/2016,388.1,54824800,4275,,,,,,,,,,,,,
1/25/2016,402.32,59062400,4050,,,,,,,,,,,,,
1/26/2016,392,58147000,4000,,,,,,,,,,,,,
1/27/2016,392.44,47424400,3875,,,,,,,,,,,,,
1/28/2016,395.15,59247900,3650,,,,,,,,,,,,,
1/29/2016,380.11,86125296,4225,,,,,,,,,,,,,
1/30/2016,378.86,30284400,4675,,,,,,,,,,,,,
1/31/2016,378.29,37894300,4525,,,,,,,,,,,,,
2/1/2016,369.35,51656700,4025,,,,,,,,,,,,,
2/2/2016,372.92,40378700,4500,,,,,,,,,,,,,
2/3/2016,374.65,45933400,4475,,,,,,,,,,,,,
2/4/2016,370.17,69285504,4200,,,,,,,,,,,,,
2/5/2016,388.9,43825000,4700,,,,,,,,,,,,,
2/6/2016,386.59,49249300,5000,,,,,,,,,,,,,
2/7/2016,376.51,37076300,4400,,,,,,,,,,,,,
2/8/2016,376.76,47671100,3700,,,,,,,,,,,,,
2/9/2016,373.42,55318500,4400,,,,,,,,,,,,,
2/10/2016,376.15,85130896,4100,,,,,,,,,,,,,
2/11/2016,382.11,74375600,4800,,,,,,,,,,,,,
2/12/2016,379.69,67042800,4275,,,,,,,,,,,,,
2/13/2016,384.64,61911700,3900,,,,,,,,,,,,,
2/14/2016,392.93,74469800,4150,,,,,,,,,,,,,
2/15/2016,407.57,74070496,3800,,,,,,,,,,,,,
2/16/2016,401.43,73093104,3450,,,,,,,,,,,,,
2/17/2016,407.66,83193600,3875,,,,,,,,,,,,,
2/18/2016,416.57,76752600,4225,,,,,,,,,,,,,
2/19/2016,422.73,55711300,3625,,,,,,,,,,,,,
2/20/2016,421.6,93992096,3750,,,,,,,,,,,,,
2/21/2016,437.77,89820704,3200,,,,,,,,,,,,,
2/22/2016,438.99,85385200,3175,,,,,,,,,,,,,
2/23/2016,438.26,85244896,3400,,,,,,,,,,,,,
2/24/2016,420.96,67743696,2950,,,,,,,,,,,,,
2/25/2016,425.04,70798000,3875,,,,,,,,,,,,,
2/26/2016,424.63,61486000,3500,,,,,,,,,,,,,
2/27/2016,432.84,41893600,3675,,,,,,,,,,,,,
2/28/2016,432.57,53033400,3350,,,,,,,,,,,,,
2/29/2016,433.44,60694700,3325,,,,,,,,,,,,,
3/1/2016,437.92,74895800,3525,,,,,,,,,,,,,
3/2/2016,435.13,74955296,3925,,,,,,,,,,,,,
3/3/2016,423.91,100484000,3375,,,,,,,,,,,,,
3/4/2016,421.84,90856096,3875,,,,,,,,,,,,,
3/5/2016,410.78,135384992,3750,,,,,,,,,,,,,
3/6/2016,400.52,91212496,3700,,,,,,,,,,,,,
3/7/2016,407.76,85762400,3325,,,,,,,,,,,,,
3/8/2016,414.46,70311696,3850,,,,,,,,,,,,,
3/9/2016,413.89,70012304,4200,,,,,,,,,,,,,
3/10/2016,414.74,81022896,3875,,,,,,,,,,,,,
3/11/2016,417.24,73969696,4000,,,,,,,,,,,,,
3/12/2016,421.61,92712896,3600,,,,,,,,,,,,,
3/13/2016,411.65,74322800,3325,,,,,,,,,,,,,
3/14/2016,414.2,95259400,3800,,,,,,,,,,,,,
3/15/2016,416.39,66781700,4025,,,,,,,,,,,,,
3/16/2016,416.89,65185800,3800,,,,,,,,,,,,,
3/17/2016,417.89,83528600,3525,,,,,,,,,,,,,
3/18/2016,420.55,104940000,3400,,,,,,,,,,,,,
3/19/2016,409.27,58423000,3400,,,,,,,,,,,,,
3/20/2016,410.4,45947900,3650,,,,,,,,,,,,,
3/21/2016,413.42,61655400,3475,,,,,,,,,,,,,
3/22/2016,413.13,66813300,3700,,,,,,,,,,,,,
3/23/2016,418.16,61444200,3725,,,,,,,,,,,,,
3/24/2016,418.42,68346704,3675,,,,,,,,,,,,,
3/25/2016,416.51,52560000,3650,,,,,,,,,,,,,
3/26/2016,417.36,44650400,3825,,,,,,,,,,,,,
3/27/2016,418.14,71229400,3525,,,,,,,,,,,,,
3/28/2016,426.55,68522800,4249.997528,,,,,,,,,,,,,
3/29/2016,424.3,75411504,3925,,,,,,,,,,,,,
3/30/2016,416.83,66034100,3675,,,,,,,,,,,,,
3/31/2016,415.26,60215200,3100,,,,,,,,,,,,,
4/1/2016,416.76,51235700,3825,,,,,,,,,,,,,
4/2/2016,418.42,45681200,3475,,,,,,,,,,,,,
4/3/2016,421.17,38053700,3550,,,,,,,,,,,,,
4/4/2016,421.3,50634300,4150,,,,,,,,,,,,,
4/5/2016,421.02,60718000,3875,,,,,,,,,,,,,
4/6/2016,424.28,59091000,3925,,,,,,,,,,,,,
4/7/2016,423.62,57858600,3475,,,,,,,,,,,,,
4/8/2016,422.91,63454700,3600,,,,,,,,,,,,,
4/9/2016,420.81,49792700,4050,,,,,,,,,,,,,
4/10/2016,419.59,73478600,4325,,,,,,,,,,,,,
4/11/2016,421.87,50747500,3825,,,,,,,,,,,,,
4/12/2016,422.84,70728800,3700,,,,,,,,,,,,,
4/13/2016,425.63,69060400,4100,,,,,,,,,,,,,
4/14/2016,423.93,45281000,4099.998239,,,,,,,,,,,,,
4/15/2016,424.43,54801500,3475,,,,,,,,,,,,,
4/16/2016,429.58,39392800,3450,,,,,,,,,,,,,
4/17/2016,430.64,52125900,3950,,,,,,,,,,,,,
4/18/2016,427.61,55670900,3350,,,,,,,,,,,,,
4/19/2016,428.7,52810500,3750,,,,,,,,,,,,,
4/20/2016,435.32,72890096,4125,,,,,,,,,,,,,
4/21/2016,441.42,68204704,3775,,,,,,,,,,,,,
4/22/2016,449.69,58804400,3575,,,,,,,,,,,,,
4/23/2016,445.86,50485400,3600,,,,,,,,,,,,,
4/24/2016,450.56,68198400,3300,,,,,,,,,,,,,
4/25/2016,459.12,87091800,3175,,,,,,,,,,,,,
4/26/2016,461.65,78971904,3774.999176,,,,,,,,,,,,,
4/27/2016,466.26,93564896,3225,,,,,,,,,,,,,
4/28/2016,445.04,74064704,3375,,,,,,,,,,,,,
4/29/2016,449.41,49258500,3950,,,,,,,,,,,,,
4/30/2016,455.18,69322600,3650,,,,,,,,,,,,,
5/1/2016,448.48,40660100,3875,,,,,,,,,,,,,
5/2/2016,451.93,92127000,3925,,,,,,,,,,,,,
5/3/2016,444.73,59366400,3775,,,,,,,,,,,,,
5/4/2016,450.18,50407300,4174.998049,,,,,,,,,,,,,
5/5/2016,446.71,50440800,3875,,,,,,,,,,,,,
5/6/2016,447.94,72796800,4050,,,,,,,,,,,,,
5/7/2016,459.64,38364500,3750,,,,,,,,,,,,,
5/8/2016,458.43,40315000,4200,,,,,,,,,,,,,
5/9/2016,458.21,55493100,4275,,,,,,,,,,,,,
5/10/2016,460.52,58956100,3950,,,,,,,,,,,,,
5/11/2016,450.86,50605200,3325,,,,,,,,,,,,,
5/12/2016,452.45,59849300,3475,,,,,,,,,,,,,
5/13/2016,454.85,60845000,3800,,,,,,,,,,,,,
5/14/2016,455.82,37209000,3600,,,,,,,,,,,,,
5/15/2016,455.76,28514000,3475,,,,,,,,,,,,,
5/16/2016,457.59,59171500,3525,,,,,,,,,,,,,
5/17/2016,454.01,64100300,3525,,,,,,,,,,,,,
5/18/2016,453.69,86850096,3825,,,,,,,,,,,,,
5/19/2016,454.52,96027400,3000,,,,,,,,,,,,,
5/20/2016,437.79,81987904,3725,,,,,,,,,,,,,
5/21/2016,442.97,42762300,3525,,,,,,,,,,,,,
5/22/2016,443.22,39657600,4600,,,,,,,,,,,,,
5/23/2016,439.35,50582500,4500,,,,,,,,,,,,,
5/24/2016,444.29,65783100,3675,,,,,,,,,,,,,
5/25/2016,446.06,65231000,3450,,,,,,,,,,,,,
5/26/2016,449.67,65203800,3375,,,,,,,,,,,,,
5/27/2016,453.52,164780992,3475,,,,,,,,,,,,,
5/28/2016,473.03,181199008,3325,,,,,,,,,,,,,
5/29/2016,527.48,148736992,3675,,,,,,,,,,,,,
5/30/2016,528.47,87958704,3600,,,,,,,,,,,,,
5/31/2016,534.19,138450000,3175,,,,,,,,,,,,,
6/1/2016,531.11,86061800,3575,,,,,,,,,,,,,
6/2/2016,536.52,60378200,3450,,,,,,,,,,,,,
6/3/2016,537.68,122020000,3550,,,,,,,,,,,,,
6/4/2016,569.71,94925296,2975,,,,,,,,,,,,,
6/5/2016,573.31,68874096,4250,,,,,,,,,,,,,
6/6/2016,574.6,72138896,4250,,,,,,,,,,,,,
6/7/2016,585.45,107770000,3500,,,,,,,,,,,,,
6/8/2016,577.17,80265800,3600,,,,,,,,,,,,,
6/9/2016,582.2,71301000,4125,,,,,,,,,,,,,
6/10/2016,575.84,66991900,3600,,,,,,,,,,,,,
6/11/2016,578.67,82357000,3900,,,,,,,,,,,,,
6/12/2016,609.68,277084992,3650,,,,,,,,,,,,,
6/13/2016,671.65,243295008,4025,,,,,,,,,,,,,
6/14/2016,704.5,186694000,3300,,,,,,,,,,,,,
6/15/2016,685.68,99223800,3800,,,,,,,,,,,,,
6/16/2016,696.52,271633984,3725,,,,,,,,,,,,,
6/17/2016,768.49,363320992,3725,,,,,,,,,,,,,
6/18/2016,748.76,252718000,3950,,,,,,,,,,,,,
6/19/2016,756.69,136184992,4425,,,,,,,,,,,,,
6/20/2016,763.93,174511008,4100,,,,,,,,,,,,,
6/21/2016,735.88,309944000,3725,,,,,,,,,,,,,
6/22/2016,665.91,266392992,3225,,,,,,,,,,,,,
6/23/2016,597.44,253462000,3500,,,,,,,,,,,,,
6/24/2016,625.58,224316992,3225,,,,,,,,,,,,,
6/25/2016,665.28,126656000,4050,,,,,,,,,,,,,
6/26/2016,665.93,109225000,3650,,,,,,,,,,,,,
6/27/2016,629.35,122134000,3675,,,,,,,,,,,,,
6/28/2016,658.1,138384992,3700,,,,,,,,,,,,,
6/29/2016,644.12,142456000,3650,,,,,,,,,,,,,
6/30/2016,640.59,138980000,3750,,,,,,,,,,,,,
7/1/2016,672.52,134431008,3875,,,,,,,,,,,,,
7/2/2016,676.73,112354000,3725,,,,,,,,,,,,,
7/3/2016,704.97,129512000,3850,,,,,,,,,,,,,
7/4/2016,658.8,92008400,3775,,,,,,,,,,,,,
7/5/2016,683.21,130476000,3625,,,,,,,,,,,,,
7/6/2016,670.42,134960992,3500,,,,,,,,,,,,,
7/7/2016,678.09,258091008,3425,,,,,,,,,,,,,
7/8/2016,640.69,141970000,3625,,,,,,,,,,,,,
7/9/2016,666.38,180536000,3125,,,,,,,,,,,,,
7/10/2016,650.6,102532000,1950,,,,,,,,,,,,,
7/11/2016,648.48,107910000,1787.5,,,,,,,,,,,,,
7/12/2016,648.28,138172992,1787.5,,,,,,,,,,,,,
7/13/2016,664.8,131449000,1612.5,,,,,,,,,,,,,
7/14/2016,652.92,98511400,1762.5,,,,,,,,,,,,,
7/15/2016,659.17,81673104,1687.5,,,,,,,,,,,,,
7/16/2016,663.78,50330200,1962.5,,,,,,,,,,,,,
7/17/2016,661.99,74407904,1862.5,,,,,,,,,,,,,
7/18/2016,679.81,69465000,1850,,,,,,,,,,,,,
7/19/2016,672.74,61203300,1600,,,,,,,,,,,,,
7/20/2016,672.81,94636400,1875,,,,,,,,,,,,,
7/21/2016,665.23,60491800,1662.5,,,,,,,,,,,,,
7/22/2016,664.92,134169000,1612.5,,,,,,,,,,,,,
7/23/2016,650.73,69532200,1637.5,,,,,,,,,,,,,
7/24/2016,655.41,118184000,1550,,,,,,,,,,,,,
7/25/2016,661.26,78176496,1637.5,,,,,,,,,,,,,
7/26/2016,654.23,225135008,1612.5,,,,,,,,,,,,,
7/27/2016,651.63,147460992,1600,,,,,,,,,,,,,
7/28/2016,654.49,86428400,1700,,,,,,,,,,,,,
7/29/2016,655.11,60703500,1837.5,,,,,,,,,,,,,
7/30/2016,657.01,38456100,1487.5,,,,,,,,,,,,,
7/31/2016,655.1,110818000,1925,,,,,,,,,,,,,
8/1/2016,624.6,121887000,1912.5,,,,,,,,,,,,,
8/2/2016,606.4,330932992,1925,,,,,,,,,,,,,
8/3/2016,548.66,207982000,2075,,,,,,,,,,,,,
8/4/2016,566.33,125292000,1912.5,,,,,,,,,,,,,
8/5/2016,578.28,66127900,2112.5,,,,,,,,,,,,,
8/6/2016,575.03,80797296,2075,,,,,,,,,,,,,
8/7/2016,587.77,82398400,1850,,,,,,,,,,,,,
8/8/2016,592.74,61194100,1850,,,,,,,,,,,,,
8/9/2016,591.04,92228096,1550,,,,,,,,,,,,,
8/10/2016,587.65,102905000,1887.5,,,,,,,,,,,,,
8/11/2016,592.12,74514400,1875,,,,,,,,,,,,,
8/12/2016,588.8,69218000,1862.5,,,,,,,,,,,,,
8/13/2016,587.36,43563000,2037.5,,,,,,,,,,,,,
8/14/2016,585.59,60851100,2037.5,,,,,,,,,,,,,
8/15/2016,570.49,57262300,1825,,,,,,,,,,,,,
8/16/2016,567.24,58405200,1687.5,,,,,,,,,,,,,
8/17/2016,577.76,54443000,1537.5,,,,,,,,,,,,,
8/18/2016,573.71,59896600,1925,,,,,,,,,,,,,
8/19/2016,574.34,50631600,1925,,,,,,,,,,,,,
8/20/2016,576.08,45301400,1937.5,,,,,,,,,,,,,
8/21/2016,581.94,38299400,2037.5,,,,,,,,,,,,,
8/22/2016,581.31,72844000,1975,,,,,,,,,,,,,
8/23/2016,586.77,85349200,1837.5,,,,,,,,,,,,,
8/24/2016,583.41,56328200,1900,,,,,,,,,,,,,
8/25/2016,580.18,136130000,1625,,,,,,,,,,,,,
8/26/2016,577.75,48856800,1650,,,,,,,,,,,,,
8/27/2016,579.45,59698300,1800,,,,,,,,,,,,,
8/28/2016,569.83,86301600,1900,,,,,,,,,,,,,
8/29/2016,574.07,110398000,1862.5,,,,,,,,,,,,,
8/30/2016,574.11,70342400,2050,,,,,,,,,,,,,
8/31/2016,577.59,75840896,1675,,,,,,,,,,,,,
9/1/2016,575.55,76923400,1750,,,,,,,,,,,,,
9/2/2016,572.41,79910800,1912.5,,,,,,,,,,,,,
9/3/2016,575.55,159014000,1575,,,,,,,,,,,,,
9/4/2016,598.59,97942896,2237.5,,,,,,,,,,,,,
9/5/2016,608.99,82446800,1750,,,,,,,,,,,,,
9/6/2016,606.51,78529104,1700,,,,,,,,,,,,,
9/7/2016,610.57,75032400,1900,,,,,,,,,,,,,
9/8/2016,614.64,86713000,1800,,,,,,,,,,,,,
9/9/2016,626.35,64550200,1775,,,,,,,,,,,,,
9/10/2016,622.93,45016800,1937.5,,,,,,,,,,,,,
9/11/2016,623.42,73610800,2050,,,,,,,,,,,,,
9/12/2016,607.01,72812304,2037.5,,,,,,,,,,,,,
9/13/2016,608.03,86920600,2062.5,,,,,,,,,,,,,
9/14/2016,608.84,47877700,1950,,,,,,,,,,,,,
9/15/2016,610.59,59464600,1925,,,,,,,,,,,,,
9/16/2016,607.25,64963400,1737.5,,,,,,,,,,,,,
9/17/2016,607.22,37140300,2037.5,,,,,,,,,,,,,
9/18/2016,606.28,48679400,1812.5,,,,,,,,,,,,,
9/19/2016,609.87,54796400,1662.5,,,,,,,,,,,,,
9/20/2016,609.25,72710896,1887.5,,,,,,,,,,,,,
9/21/2016,603.59,82776200,2075,,,,,,,,,,,,,
9/22/2016,597.28,67085300,1762.5,,,,,,,,,,,,,
9/23/2016,596.2,51067000,1700,,,,,,,,,,,,,
9/24/2016,602.96,35359500,2075,,,,,,,,,,,,,
9/25/2016,602.75,33977800,2312.5,,,,,,,,,,,,,
9/26/2016,600.81,59153800,1912.5,,,,,,,,,,,,,
9/27/2016,608.02,49422400,2087.5,,,,,,,,,,,,,
9/28/2016,606.24,48722600,1850,,,,,,,,,,,,,
9/29/2016,605.02,55658600,1787.5,,,,,,,,,,,,,
9/30/2016,605.72,56122400,1775,,,,,,,,,,,,,
10/1/2016,609.93,56357000,1962.5,,,,,,,,,,,,,
10/2/2016,613.95,39249800,1762.5,,,,,,,,,,,,,
10/3/2016,610.97,46798300,1887.5,,,,,,,,,,,,,
10/4/2016,612.05,49801600,1975,,,,,,,,,,,,,
10/5/2016,610.22,68077504,2087.5,,,,,,,,,,,,,
10/6/2016,612.47,56812100,2012.5,,,,,,,,,,,,,
10/7/2016,612.61,64071400,1787.5,,,,,,,,,,,,,
10/8/2016,617.34,42345900,2112.5,,,,,,,,,,,,,
10/9/2016,619.17,39243400,2000,,,,,,,,,,,,,
10/10/2016,616.82,67481104,1550,,,,,,,,,,,,,
10/11/2016,619.24,103590000,1737.5,,,,,,,,,,,,,
10/12/2016,640.87,92370200,1800,,,,,,,,,,,,,
10/13/2016,636.03,61620700,1600,,,,,,,,,,,,,
10/14/2016,637.01,58144600,1700,,,,,,,,,,,,,
10/15/2016,640.31,39035400,1775,,,,,,,,,,,,,
10/16/2016,639.08,40298100,1625,,,,,,,,,,,,,
10/17/2016,641.82,58063600,1562.5,,,,,,,,,,,,,
10/18/2016,639.41,65546700,1937.5,,,,,,,,,,,,,
10/19/2016,638.13,69381696,1562.5,,,,,,,,,,,,,
10/20/2016,630.66,56957300,1675,,,,,,,,,,,,,
10/21/2016,630.83,55951000,2050,,,,,,,,,,,,,
10/22/2016,633.14,78556496,1862.5,,,,,,,,,,,,,
10/23/2016,657.62,54474600,1800,,,,,,,,,,,,,
10/24/2016,657.16,62218200,1787.5,,,,,,,,,,,,,
10/25/2016,654,90378800,1737.5,,,,,,,,,,,,,
10/26/2016,657.68,88877104,1725,,,,,,,,,,,,,
10/27/2016,678.21,96105296,2025,,,,,,,,,,,,,
10/28/2016,688,81145504,1900,,,,,,,,,,,,,
10/29/2016,690.29,134760992,1862.5,,,,,,,,,,,,,
10/30/2016,714.12,100665000,2100,,,,,,,,,,,,,
10/31/2016,702.64,97064400,1837.5,,,,,,,,,,,,,
11/1/2016,701.34,130527000,1800,,,,,,,,,,,,,
11/2/2016,730.07,84865200,1662.5,,,,,,,,,,,,,
11/3/2016,742.35,172808000,1937.5,,,,,,,,,,,,,
11/4/2016,689.12,99907696,1450,,,,,,,,,,,,,
11/5/2016,703.53,53752300,1837.5,,,,,,,,,,,,,
11/6/2016,703.81,59902200,1912.5,,,,,,,,,,,,,
11/7/2016,710.74,65047100,1825,,,,,,,,,,,,,
11/8/2016,703.09,79660800,2112.5,,,,,,,,,,,,,
11/9/2016,709.83,132429000,1837.5,,,,,,,,,,,,,
11/10/2016,722.84,68807800,2100,,,,,,,,,,,,,
11/11/2016,715.55,63119700,2037.5,,,,,,,,,,,,,
11/12/2016,716.75,64622500,2100,,,,,,,,,,,,,
11/13/2016,705.2,80318096,1775,,,,,,,,,,,,,
11/14/2016,702,62993000,2150,,,,,,,,,,,,,
11/15/2016,705.79,72038496,1950,,,,,,,,,,,,,
11/16/2016,711.17,141294000,2137.5,,,,,,,,,,,,,
11/17/2016,744.88,108579000,1987.5,,,,,,,,,,,,,
11/18/2016,740.71,87363104,1850,,,,,,,,,,,,,
11/19/2016,751.83,110608000,1775,,,,,,,,,,,,,
11/20/2016,751.88,154116000,1600,,,,,,,,,,,,,
11/21/2016,731.27,60802400,1737.5,,,,,,,,,,,,,
11/22/2016,739.64,129906000,1675,,,,,,,,,,,,,
11/23/2016,751.74,76543800,1837.5,,,,,,,,,,,,,
11/24/2016,744.62,85919296,2025,,,,,,,,,,,,,
11/25/2016,740.44,67807600,1900,,,,,,,,,,,,,
11/26/2016,741.51,54962700,1912.5,,,,,,,,,,,,,
11/27/2016,735.44,52601800,1800,,,,,,,,,,,,,
11/28/2016,732.48,61888600,2050,,,,,,,,,,,,,
11/29/2016,736.33,68511104,1862.5,,,,,,,,,,,,,
11/30/2016,736.28,84070800,1775,,,,,,,,,,,,,
12/1/2016,746.05,80461904,1825,,,,,,,,,,,,,
12/2/2016,757.54,127605000,1787.5,,,,,,,,,,,,,
12/3/2016,778.25,69547296,2150,,,,,,,,,,,,,
12/4/2016,771.64,60557900,1850,,,,,,,,,,,,,
12/5/2016,773.39,106363000,1900,,,,,,,,,,,,,
12/6/2016,758.72,116218000,1875,,,,,,,,,,,,,
12/7/2016,764.21,96426096,2175,,,,,,,,,,,,,
12/8/2016,768.08,80111904,1962.5,,,,,,,,,,,,,
12/9/2016,769.94,68705296,1687.5,,,,,,,,,,,,,
12/10/2016,773.02,53843100,1650,,,,,,,,,,,,,
12/11/2016,774.75,57313400,2337.5,,,,,,,,,,,,,
12/12/2016,770.04,76571000,1950,,,,,,,,,,,,,
12/13/2016,780.65,81645600,2225,,,,,,,,,,,,,
12/14/2016,780.01,75979000,1737.5,,,,,,,,,,,,,
12/15/2016,780.07,81580096,1587.5,,,,,,,,,,,,,
12/16/2016,778.96,83608200,1662.5,,,,,,,,,,,,,
12/17/2016,785.17,78989800,1800,,,,,,,,,,,,,
12/18/2016,791.01,60524400,1762.5,,,,,,,,,,,,,
12/19/2016,790.69,74886400,1887.5,,,,,,,,,,,,,
12/20/2016,792.25,99629296,1725,,,,,,,,,,,,,
12/21/2016,800.64,155576000,1987.5,,,,,,,,,,,,,
12/22/2016,834.18,200027008,1987.5,,,,,,,,,,,,,
12/23/2016,864.89,275564000,1900,,,,,,,,,,,,,
12/24/2016,922.18,137727008,1712.5,,,,,,,,,,,,,
12/25/2016,899.65,143664992,2062.5,,,,,,,,,,,,,
12/26/2016,896.91,123771000,1775,,,,,,,,,,,,,
12/27/2016,908.35,167308000,1950,,,,,,,,,,,,,
12/28/2016,934.83,236630000,2050,,,,,,,,,,,,,
12/29/2016,975.13,199320000,1875,,,,,,,,,,,,,
12/30/2016,972.53,187474000,1962.5,,,,,,,,,,,,,
12/31/2016,960.63,99135104,1850,,,,,,,,,,,,,
1/1/2017,963.66,147775008,1950,,,,,,,,,,,,,
1/2/2017,998.62,222184992,1987.5,,,,,,,,,,,,,
1/3/2017,1021.6,185168000,2050,,,,,,,,,,,,,
1/4/2017,1044.4,344945984,1912.5,,,,,,,,,,,,,
1/5/2017,1156.73,510199008,1750,,,,,,,,,,,,,
